step_size,num_minibatches,rollout_steps,entropy_coef,l1_lambda_x,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,auc_seed_11000,auc_seed_12000,auc_seed_13000,auc_seed_14000,mean_auc,std_auc,min_auc,max_auc,n_seeds,l1_lambda_y,file_name
0.0003,32,2000,0.0,0.0001,-31843.659895064236,-30473.314646676572,-29299.44437313195,-34979.9536453783,-28910.467169548494,-29107.785798160374,-24932.00340459866,-33622.1049380733,-37976.83009377692,-32179.68624017275,-29627.668513328375,-34768.133266567944,-29266.530630273483,-35498.74275667779,-31606.16609795923,3333.950236145947,-37976.83009377692,3333.950236145947,18,1e-05,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5
0.0003,32,2000,0.0,0.0001,-31843.659895064236,-30473.314646676572,-29299.44437313195,-34979.9536453783,-28910.467169548494,-29107.785798160374,-24932.00340459866,-33622.1049380733,-37976.83009377692,-32179.68624017275,-29627.668513328375,-34768.133266567944,-29266.530630273483,-35498.74275667779,-31606.16609795923,3333.950236145947,-37976.83009377692,3333.950236145947,18,0.0001,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4
0.0003,32,2000,0.0,0.0001,-31843.659895064236,-30473.314646676572,-29299.44437313195,-34979.9536453783,-28910.467169548494,-29107.785798160374,-24932.00340459866,-33622.1049380733,-37976.83009377692,-32179.68624017275,-29627.668513328375,-34768.133266567944,-29266.530630273483,-35498.74275667779,-31606.16609795923,3333.950236145947,-37976.83009377692,3333.950236145947,18,0.001,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3
3e-05,32,2000,0.0,0.001,-32791.60816276169,-30755.87806878091,-33576.36973920442,-29958.725630692177,-32646.52718980289,-33740.04818156456,-31780.169736116666,-29701.610303383117,-35483.58219845746,-30203.02052038758,-30414.54921941045,-31946.465551985086,-33785.56750647734,-30601.061204674275,-31956.08451526418,1702.9846171340516,-35483.58219845746,1702.9846171340516,18,1e-05,car-train_10000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-5
3e-05,32,2000,0.0,0.001,-32791.60816276169,-30755.87806878091,-33576.36973920442,-29958.725630692177,-32646.52718980289,-33740.04818156456,-31780.169736116666,-29701.610303383117,-35483.58219845746,-30203.02052038758,-30414.54921941045,-31946.465551985086,-33785.56750647734,-30601.061204674275,-31956.08451526418,1702.9846171340516,-35483.58219845746,1702.9846171340516,18,0.0001,car-train_10000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-4
3e-05,32,2000,0.0,0.001,-32791.60816276169,-30755.87806878091,-33576.36973920442,-29958.725630692177,-32646.52718980289,-33740.04818156456,-31780.169736116666,-29701.610303383117,-35483.58219845746,-30203.02052038758,-30414.54921941045,-31946.465551985086,-33785.56750647734,-30601.061204674275,-31956.08451526418,1702.9846171340516,-35483.58219845746,1702.9846171340516,18,0.001,car-train_10000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_32_r_2000_e_0.0_l1_1e-3
3e-05,64,4000,0.0,0.001,-30209.95584188199,-32920.620467269364,-34416.55014505033,-30003.34965901208,-31662.001781110223,-31441.292935932637,-33347.89601780565,-31649.016265035523,-32456.084652185487,-29996.794163966017,-30130.52211076415,-30424.11185063793,-34347.37063194235,-35400.19173562224,-32028.982732729717,1762.7788039988122,-35400.19173562224,1762.7788039988122,18,1e-05,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-5
3e-05,64,4000,0.0,0.001,-30209.95584188199,-32920.620467269364,-34416.55014505033,-30003.34965901208,-31662.001781110223,-31441.292935932637,-33347.89601780565,-31649.016265035523,-32456.084652185487,-29996.794163966017,-30130.52211076415,-30424.11185063793,-34347.37063194235,-35400.19173562224,-32028.982732729717,1762.7788039988122,-35400.19173562224,1762.7788039988122,18,0.0001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-4
3e-05,64,4000,0.0,0.001,-30209.95584188199,-32920.620467269364,-34416.55014505033,-30003.34965901208,-31662.001781110223,-31441.292935932637,-33347.89601780565,-31649.016265035523,-32456.084652185487,-29996.794163966017,-30130.52211076415,-30424.11185063793,-34347.37063194235,-35400.19173562224,-32028.982732729717,1762.7788039988122,-35400.19173562224,1762.7788039988122,18,0.001,car-train_10000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-5_m_64_r_4000_e_0.0_l1_1e-3
0.0003,32,2000,0.0,1e-05,-32732.515573539706,-27938.386013092266,-37694.12101966073,-33056.93590589425,-30094.453245632627,-33337.55266433789,-30334.60695726139,-39175.2698236198,-32334.932308362186,-28787.737490457155,-28511.48771212363,-36810.77356543789,-27765.45361276866,-30991.94079633464,-32111.869049180194,3533.1899061282047,-39175.2698236198,3533.1899061282047,18,1e-05,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-5
0.0003,32,2000,0.0,1e-05,-32732.515573539706,-27938.386013092266,-37694.12101966073,-33056.93590589425,-30094.453245632627,-33337.55266433789,-30334.60695726139,-39175.2698236198,-32334.932308362186,-28787.737490457155,-28511.48771212363,-36810.77356543789,-27765.45361276866,-30991.94079633464,-32111.869049180194,3533.1899061282047,-39175.2698236198,3533.1899061282047,18,0.0001,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-4
0.0003,32,2000,0.0,1e-05,-32732.515573539706,-27938.386013092266,-37694.12101966073,-33056.93590589425,-30094.453245632627,-33337.55266433789,-30334.60695726139,-39175.2698236198,-32334.932308362186,-28787.737490457155,-28511.48771212363,-36810.77356543789,-27765.45361276866,-30991.94079633464,-32111.869049180194,3533.1899061282047,-39175.2698236198,3533.1899061282047,18,0.001,car-train_10000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-4_m_32_r_2000_e_0.0_l1_1e-3
0.0003,64,2000,0.0,1e-05,-28945.565213109363,-28163.848359976917,-36670.19137843632,-27806.457636894433,-30540.725996597295,-27622.839612490694,-39710.972204675454,-32500.192853443863,-27493.753732959194,-36511.37996981982,-28414.252153697842,-38293.14112026603,-29000.018517432305,-39266.36357838707,-32209.978737727615,4619.393020075789,-39710.972204675454,4619.393020075789,18,1e-05,car-train_10000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-5
0.0003,64,2000,0.0,1e-05,-28945.565213109363,-28163.848359976917,-36670.19137843632,-27806.457636894433,-30540.725996597295,-27622.839612490694,-39710.972204675454,-32500.192853443863,-27493.753732959194,-36511.37996981982,-28414.252153697842,-38293.14112026603,-29000.018517432305,-39266.36357838707,-32209.978737727615,4619.393020075789,-39710.972204675454,4619.393020075789,18,0.0001,car-train_10000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-4
0.0003,64,2000,0.0,1e-05,-28945.565213109363,-28163.848359976917,-36670.19137843632,-27806.457636894433,-30540.725996597295,-27622.839612490694,-39710.972204675454,-32500.192853443863,-27493.753732959194,-36511.37996981982,-28414.252153697842,-38293.14112026603,-29000.018517432305,-39266.36357838707,-32209.978737727615,4619.393020075789,-39710.972204675454,4619.393020075789,18,0.001,car-train_10000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-4_m_64_r_2000_e_0.0_l1_1e-3
0.0001,32,2000,0.0,0.001,-31852.581218712225,-36517.416404283904,-32307.706751629976,-29138.52812272609,-36095.17174851909,-31324.04149233635,-31195.44083845428,-29050.21230400124,-30327.328144564555,-35413.275752990136,-29659.939297780635,-30492.62503969711,-39119.154108496325,-31429.564401358824,-32423.07040182505,2999.8292857747947,-39119.154108496325,2999.8292857747947,18,1e-05,car-train_10000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-5
0.0001,32,2000,0.0,0.001,-31852.581218712225,-36517.416404283904,-32307.706751629976,-29138.52812272609,-36095.17174851909,-31324.04149233635,-31195.44083845428,-29050.21230400124,-30327.328144564555,-35413.275752990136,-29659.939297780635,-30492.62503969711,-39119.154108496325,-31429.564401358824,-32423.07040182505,2999.8292857747947,-39119.154108496325,2999.8292857747947,18,0.0001,car-train_10000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_32_r_2000_e_0.0_l1_1e-4
